Date,Close/Last,Volume,Open,High,Low
10/01/2021,$207.42,24097800,$207.5,$208.59,$202.03
09/30/2021,$207.16,22100910,$207.684,$210.66,$206.88
09/29/2021,$205.17,21839360,$209.395,$210.17,$204.67
09/28/2021,$206.99,34306900,$212.135,$214.19,$206.51
09/27/2021,$216.6,24521510,$217.104,$217.99,$213.25
09/24/2021,$220.81,21765550,$220.7,$221.49,$218.61
09/23/2021,$224.82,24855490,$221.4,$225.345,$218.9
09/22/2021,$219.41,26872560,$213.655,$219.6,$211.96
09/21/2021,$212.46,20468810,$214.165,$214.25,$209.5
09/20/2021,$211.13,34944050,$211.46,$214.33,$206.62
09/17/2021,$219,29450280,$223,$223.21,$218.3
09/16/2021,$222.42,15603340,$221.835,$222.77,$219.27
09/15/2021,$223.41,16653800,$223.09,$223.6699,$219.66
09/14/2021,$222.42,19975460,$222.75,$224.1,$220.86
09/13/2021,$221.52,29749990,$226.84,$229.64,$218.58
09/10/2021,$224.78,24837570,$223.483,$226.26,$222.7
09/09/2021,$221.77,19685600,$223.12,$225.38,$221.31
09/08/2021,$223.39,25443420,$225.13,$226.1,$219.77
09/07/2021,$226.62,19810720,$228.33,$228.99,$225.224
09/03/2021,$228.43,28083200,$223.25,$229.86,$222
09/02/2021,$223.96,18810960,$225.18,$225.9299,$222.945
09/01/2021,$224.41,20176700,$224.85,$226.97,$223.565
08/31/2021,$223.85,25984970,$226.95,$226.95,$221.2
08/30/2021,$226.88,26257990,$228.3,$230.43,$225.51
08/27/2021,$226.36,30472220,$221.84,$227.22,$221.67
08/26/2021,$220.68,23794040,$222,$223.4,$217.9
08/25/2021,$222.13,34770100,$217.37,$224.7,$217.22
08/24/2021,$217.93,29729890,$217.53,$219.59,$215.35
08/23/2021,$219.58,57580660,$209.71,$219.97,$209.5
08/20/2021,$208.16,67574130,$199.91,$208.6506,$199.33
08/19/2021,$197.98,76655480,$194.94,$204.95,$187.62
08/18/2021,$190.4,28591350,$195,$196.3365,$190
08/17/2021,$194.58,20458490,$196.85,$197.7,$192.67
08/16/2021,$199.5,21115280,$201.35,$202.87,$194.53
08/13/2021,$201.88,18306290,$199.05,$202.1381,$198.51
08/12/2021,$199.05,15186160,$198.7,$200.2899,$196.2
08/11/2021,$196.99,18592480,$200.43,$200.49,$194.3
08/10/2021,$199.36,17923780,$203.22,$204.3,$198.3454
08/09/2021,$202.95,14644310,$204.46,$205.0799,$201.43
08/06/2021,$203.66,17849660,$205.24,$205.7,$202.1
08/05/2021,$206.37,21143540,$205,$207.33,$203.42
08/04/2021,$202.74,23130940,$199.9,$203.18,$198.28
08/03/2021,$198.15,30181070,$197.4,$202.22,$192.2
08/02/2021,$197.5,21744400,$197,$199.61,$193.61
07/30/2021,$194.99,18349750,$194.18,$196.3,$192.63
07/29/2021,$196.62,19078090,$195.19,$198.53,$193.2803
07/28/2021,$195.03,20219120,$193.192,$196.46,$189.95
