Date,Close/Last,Volume,Open,High,Low
03/03/2021,$227.56,34029530,$232.155,$233.5799,$227.26
03/02/2021,$233.87,22812460,$237.01,$237.3,$233.45
03/01/2021,$236.94,25332840,$235.9,$237.47,$233.15
02/26/2021,$232.38,37819230,$231.525,$235.37,$229.54
02/25/2021,$228.99,39542240,$232.08,$234.5852,$227.88
02/24/2021,$234.55,26339750,$230.01,$235.2,$229
02/23/2021,$233.27,30228700,$230.325,$234.83,$228.73
02/22/2021,$234.51,36446940,$237.42,$237.93,$232.4
02/19/2021,$240.97,25262600,$243.75,$243.86,$240.18
02/18/2021,$243.79,16925560,$241.8,$243.93,$240.86
02/17/2021,$244.2,21673110,$241.32,$244.31,$240.94
02/16/2021,$243.7,26728490,$245.03,$246.13,$242.92
02/12/2021,$244.99,16561080,$243.933,$245.3,$242.73
02/11/2021,$244.49,15751060,$244.78,$245.15,$242.15
02/10/2021,$242.82,22186710,$245,$245.92,$240.89
02/09/2021,$243.77,23564950,$241.87,$244.76,$241.38
02/08/2021,$242.47,22211930,$243.15,$243.68,$240.81
02/05/2021,$242.2,18054750,$242.23,$243.28,$240.42
02/04/2021,$242.01,25296100,$242.66,$243.2399,$240.37
02/03/2021,$243,27158100,$239.57,$245.09,$239.26
02/02/2021,$239.51,25916340,$241.3,$242.31,$238.69
02/01/2021,$239.65,33314190,$235.06,$242.5,$232.43
