Date,Close/Last,Volume,Open,High,Low
08/12/2021,$722.25,17681690,$706.34,$722.8,$699.4
08/11/2021,$707.82,9800558,$712.71,$715.18,$704.21
08/10/2021,$709.99,13432310,$713.99,$716.59,$701.88
08/09/2021,$713.76,14715350,$710.17,$719.03,$705.13
08/06/2021,$699.1,15623050,$711.9,$716.33,$697.63
08/05/2021,$714.63,12919640,$716,$720.9499,$711.41
08/04/2021,$710.92,17002650,$711,$724.9,$708.93
08/03/2021,$709.74,21620250,$719,$722.65,$701.01
08/02/2021,$709.67,33615770,$700,$726.94,$698.4
07/30/2021,$687.2,29656410,$671.758,$697.53,$669
07/29/2021,$677.35,30394640,$649.79,$683.69,$648.8
07/28/2021,$646.98,16006600,$646.995,$654.9699,$639.4001
07/27/2021,$644.78,32813290,$663.4,$666.5,$627.24
07/26/2021,$657.62,25336560,$650.97,$668.1999,$647.11
07/23/2021,$643.38,14604940,$646.36,$648.8,$637.3001
07/22/2021,$649.26,15105730,$656.4428,$662.17,$644.6001
07/21/2021,$655.29,13953340,$659.61,$664.8599,$650.2901
07/20/2021,$660.5,15487130,$651.99,$662.3916,$640.501
07/19/2021,$646.22,21297090,$629.89,$647.1999,$621.29
07/16/2021,$644.22,16370970,$654.68,$656.6999,$642.2
07/15/2021,$650.6,20209570,$658.39,$666.14,$637.88
07/14/2021,$653.38,21641190,$670.75,$678.6099,$652.84
07/13/2021,$668.54,20966090,$686.32,$693.28,$666.2958
07/12/2021,$685.7,25927040,$662.2,$687.24,$662.161
07/09/2021,$656.95,18140550,$653.185,$658.91,$644.69
07/08/2021,$652.81,22773320,$628.37,$654.43,$620.46
07/07/2021,$644.65,18791960,$664.27,$665.7,$638.32
07/06/2021,$659.58,23284450,$681.7115,$684,$651.4002
07/02/2021,$678.9,27097370,$678.98,$700,$673.26
07/01/2021,$677.92,18634520,$683.92,$687.99,$672.8
06/30/2021,$679.7,18924860,$679.77,$692.81,$678.14
06/29/2021,$680.76,17381310,$684.65,$687.5099,$675.89
06/28/2021,$688.72,21628160,$671.64,$694.6999,$670.32
06/25/2021,$671.87,32496710,$689.58,$693.81,$668.7
06/24/2021,$679.82,45982390,$674.99,$697.62,$667.61
06/23/2021,$656.57,31099230,$632,$657.204,$630.04
06/22/2021,$623.71,19158890,$618.25,$628.5693,$615.5
06/21/2021,$620.83,24812740,$624.48,$631.39,$608.88
06/18/2021,$623.31,24560910,$613.37,$628.35,$611.8
06/17/2021,$616.6,22701350,$601.888,$621.47,$601.34
06/16/2021,$604.87,22144130,$597.535,$608.5,$593.5
06/15/2021,$599.36,17764150,$616.69,$616.79,$598.23
06/14/2021,$617.69,20423980,$612.23,$625.49,$609.18
06/11/2021,$609.89,16205300,$610.23,$612.56,$601.52
06/10/2021,$610.12,23919610,$603.88,$616.59,$600.5
06/09/2021,$598.78,16584570,$602.17,$611.79,$597.6301
06/08/2021,$603.59,26053410,$623.01,$623.09,$595.5
06/07/2021,$605.13,22543680,$591.825,$610,$582.88
06/04/2021,$599.05,24036900,$579.71,$600.61,$577.2
06/03/2021,$572.84,30111890,$601.8,$604.55,$571.22
06/02/2021,$605.12,23302780,$620.13,$623.36,$599.14
06/01/2021,$623.9,18084890,$627.8,$633.8,$620.55
05/28/2021,$625.22,22737040,$628.5,$635.59,$622.38
05/27/2021,$630.85,26370590,$620.24,$631.13,$616.21
05/26/2021,$619.13,28639310,$607.56,$626.17,$601.5
05/25/2021,$604.69,28005930,$607.31,$613.99,$595.71
05/24/2021,$606.44,34558090,$581.6,$614.48,$573.65
05/21/2021,$580.88,26030600,$596.11,$596.68,$580
05/20/2021,$586.78,30821120,$575,$588.85,$571.07
05/19/2021,$563.46,39578400,$552.55,$566.21,$546.98
05/18/2021,$577.87,36830570,$568,$596.25,$563.38
05/17/2021,$576.83,32247800,$575.553,$589.73,$561.2
05/14/2021,$589.74,33370860,$583.41,$592.87,$570.46
05/13/2021,$571.69,44184920,$601.545,$606.4599,$559.65
05/12/2021,$589.89,33823650,$602.49,$620.41,$586.765
05/11/2021,$617.2,46503900,$599.24,$627.0999,$595.6
05/10/2021,$629.04,31392420,$664.9,$665.05,$627.6101
05/07/2021,$672.37,23469170,$665.8,$690,$660.22
05/06/2021,$663.54,27784620,$680.76,$681.02,$650
05/05/2021,$670.94,21901890,$681.06,$685.2955,$667.34
05/04/2021,$673.6,29739320,$678.94,$683.4464,$657.701
05/03/2021,$684.9,27043140,$703.8,$706,$680.5
04/30/2021,$709.44,40758720,$667.59,$715.47,$666.14
04/29/2021,$677,28845450,$699.51,$702.25,$668.5002
04/28/2021,$694.4,22271050,$696.41,$708.5,$693.6
04/27/2021,$704.74,29437000,$717.96,$724,$703.3501
04/26/2021,$738.2,31038500,$741,$749.3,$732.6053
04/23/2021,$729.4,28413890,$719.8,$737.36,$715.46
04/22/2021,$719.69,35590260,$741.5,$753.77,$718.04
04/21/2021,$744.12,31215510,$704.77,$744.84,$698
04/20/2021,$718.99,35609040,$717.42,$737.25,$710.685
04/19/2021,$714.63,39686230,$719.6,$725.4,$691.8001
04/16/2021,$739.78,27979530,$728.65,$749.41,$724.6
04/15/2021,$738.85,27848900,$743.1,$743.69,$721.31
04/14/2021,$732.23,49017430,$770.7,$780.79,$728.03
04/13/2021,$762.32,44652810,$712.7,$763,$710.66
04/12/2021,$701.98,29135670,$685.7,$704.8,$682.09
04/09/2021,$677.02,21437090,$677.77,$680.97,$669.43
04/08/2021,$683.8,23924330,$677.38,$689.5499,$671.645
04/07/2021,$670.97,26309430,$687,$691.38,$667.84
04/06/2021,$691.62,28271840,$690.3,$696.55,$681.37
04/05/2021,$691.05,41842770,$707.71,$708.16,$684.7
04/01/2021,$661.75,35298380,$688.37,$692.4203,$659.42
03/31/2021,$667.93,33337290,$646.62,$672,$641.11
03/30/2021,$635.62,39432360,$601.75,$637.66,$591.01
03/29/2021,$611.29,28636990,$615.64,$616.48,$596.02
03/26/2021,$618.71,33852830,$641.87,$643.82,$599.89
03/25/2021,$640.39,39224850,$613,$645.5,$609.5
03/24/2021,$630.27,33795170,$667.91,$668.02,$630.11
03/23/2021,$662.16,30491870,$675.77,$677.8,$657.51
03/22/2021,$670,39512220,$684.59,$699.62,$668.75
03/19/2021,$654.87,42893980,$646.6,$657.23,$624.6201
03/18/2021,$653.16,33369020,$684.29,$689.23,$652
03/17/2021,$701.81,40372450,$656.87,$703.73,$651.01
03/16/2021,$676.88,32195670,$703.35,$707.92,$671
03/15/2021,$707.94,29423480,$694.09,$713.18,$684.04
03/12/2021,$693.73,33583840,$670,$694.88,$666.1394
03/11/2021,$699.6,36253890,$699.4,$702.5,$677.18
03/10/2021,$668.06,60605670,$700.3,$717.85,$655.06
03/09/2021,$673.58,67523330,$608.18,$678.09,$595.21
03/08/2021,$563,51786960,$600.55,$620.125,$558.79
03/05/2021,$597.95,89396460,$626.06,$627.8419,$539.49
03/04/2021,$621.44,65919530,$655.8,$873.94,$600
03/03/2021,$653.2,30207960,$687.99,$700.7,$651.705
03/02/2021,$686.44,23732160,$718.28,$721.11,$685
03/01/2021,$718.43,27136240,$690.11,$872,$685.05
02/26/2021,$675.5,41089170,$700,$706.7,$659.51
02/25/2021,$682.22,39023860,$726.15,$737.2066,$670.58
02/24/2021,$742.02,36766950,$711.85,$745,$694.17
02/23/2021,$698.84,66606880,$662.13,$713.6099,$619
02/22/2021,$714.5,37269720,$762.64,$768.5,$710.2
02/19/2021,$781.3,18958260,$795,$796.7899,$777.37
02/18/2021,$787.38,17957060,$780.9,$794.69,$776.27
02/17/2021,$798.15,26078900,$779.09,$799.84,$762.01
02/16/2021,$796.22,19802320,$818,$821,$792.44
02/12/2021,$816.12,23768310,$801.26,$817.33,$785.3306
02/11/2021,$811.66,21622750,$812.44,$829.8799,$801.725
02/10/2021,$804.82,36216090,$843.635,$844.82,$800.02
02/09/2021,$849.46,15157650,$855.12,$859.8,$841.75
02/08/2021,$863.42,20161720,$869.67,$877.77,$854.75
02/05/2021,$852.23,18566640,$845,$864.77,$838.97
02/04/2021,$849.99,15812660,$855,$856.5,$833.42
02/03/2021,$854.69,18343510,$877.02,$878.08,$853.0646
02/02/2021,$872.79,24346210,$844.68,$880.5,$842.2006
02/01/2021,$839.81,25391390,$814.29,$842,$795.5601
